state,district,avg_monthly_updates,update_stability_score,anomaly_resolution_rate,resource_adequacy_score,capacity_classification,absorption_capability,explanatory_note
Uttar Pradesh,Varanasi,39147.333333333336,38.207780592331794,1.0,76.5,Well Resourced,At Risk,Strong operational capacity with 39147 avg monthly updates and 38/100 stability. Monitor for demand surge.
Uttarakhand,Almora,5747.0,27.51261828896518,1.0,40.2,Adequately Resourced,At Risk,Stable operations (5747 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Bageshwar,3052.1666666666665,40.85566036585854,1.0,42.3,Adequately Resourced,At Risk,Stable operations (3052 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Chamoli,4379.5,31.338011403989853,1.0,40.2,Adequately Resourced,At Risk,Stable operations (4380 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Champawat,3985.3333333333335,32.36644796243459,1.0,40.2,Adequately Resourced,At Risk,Stable operations (3985 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Dehradun,24155.333333333332,42.8073362887834,1.0,63.5,Adequately Resourced,At Risk,Stable operations (24155 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Garhwal,185.0,43.700537129562484,1.0,37.1,Adequately Resourced,At Risk,Stable operations (185 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Hardwar,520.5,38.71081697082992,1.0,35.7,Adequately Resourced,At Risk,Stable operations (520 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Haridwar,25829.333333333332,18.755112893213408,1.0,56.7,Adequately Resourced,At Risk,Stable operations (25829 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Nainital,13727.666666666666,29.941563774169648,1.0,48.9,Adequately Resourced,At Risk,Stable operations (13728 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Pauri Garhwal,8441.166666666666,39.87683081040184,1.0,47.2,Adequately Resourced,At Risk,Stable operations (8441 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Pithoragarh,5279.0,30.588319032343257,1.0,40.8,Adequately Resourced,At Risk,Stable operations (5279 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Rudraprayag,3705.6666666666665,34.1110893451575,1.0,40.5,Adequately Resourced,At Risk,Stable operations (3706 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Tehri Garhwal,10321.0,33.413986353860196,1.0,46.8,Adequately Resourced,At Risk,Stable operations (10321 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttarakhand,Udham Singh Nagar,31824.166666666668,30.970707768815036,1.0,66.9,Well Resourced,At Risk,Strong operational capacity with 31824 avg monthly updates and 31/100 stability. Monitor for demand surge.
Uttarakhand,Uttarkashi,3921.5,25.270613999488617,1.0,37.7,Adequately Resourced,At Risk,Stable operations (3922 avg updates) but moderate growth headroom. Monitor capacity trends.
Uttaranchal,Almora,1.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (1/month) limits current capacity. Requires staffing or process review.
Uttaranchal,Garhwal,1.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (1/month) limits current capacity. Requires staffing or process review.
Uttaranchal,Tehri Garhwal,2.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. Requires staffing or process review.
Uttaranchal,Udham Singh Nagar *,3.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (3/month) limits current capacity. Requires staffing or process review.
WEST BENGAL,HOOGHLY,15.0,44.60280539266985,1.0,37.3,Adequately Resourced,At Risk,Stable operations (15 avg updates) but moderate growth headroom. Monitor capacity trends.
WEST BENGAL,HOWRAH,10.5,31.72275444313774,1.0,32.8,Under-Resourced,At Risk,Limited update activity (10/month) limits current capacity. High volatility suggests process issues.
WEST BENGAL,hooghly,1.5,46.31055139681393,1.0,37.9,Adequately Resourced,At Risk,Stable operations (2 avg updates) but moderate growth headroom. Monitor capacity trends.
WESTBENGAL,HOOGHLY,17.25,43.486767695416845,1.0,36.9,Adequately Resourced,At Risk,Stable operations (17 avg updates) but moderate growth headroom. Monitor capacity trends.
West  Bengal,Hooghly,33.75,56.139280603944655,1.0,41.3,Adequately Resourced,At Risk,Stable operations (34 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bangal,Hooghly,31.75,50.40931958420728,1.0,39.3,Adequately Resourced,At Risk,Stable operations (32 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bangal,Howrah,17.5,44.689849489450616,1.0,37.3,Adequately Resourced,At Risk,Stable operations (18 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bangal,South 24 Parganas,4.666666666666667,34.00890525278387,1.0,31.9,Under-Resourced,At Risk,Limited update activity (5/month) limits current capacity. High volatility suggests process issues.
West Bengal,24 Paraganas North,0.0,100.0,1.0,53.3,Adequately Resourced,At Risk,Stable operations (0 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,24 Paraganas South,0.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (0/month) limits current capacity. Requires staffing or process review.
West Bengal,Alipurduar,2263.0,39.32677087679149,1.0,41.0,Adequately Resourced,At Risk,Stable operations (2263 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Bally Jagachha,1.5,46.31055139681393,1.0,37.9,Adequately Resourced,At Risk,Stable operations (2 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Bankura,33374.166666666664,39.06226463990936,1.0,71.2,Well Resourced,At Risk,Strong operational capacity with 33374 avg monthly updates and 39/100 stability. Monitor for demand surge.
West Bengal,Barddhaman,45657.833333333336,42.8055964748406,1.0,80.0,Well Resourced,At Risk,Strong operational capacity with 45658 avg monthly updates and 43/100 stability. Monitor for demand surge.
West Bengal,Bardhaman,5722.5,28.177561704370795,1.0,40.4,Adequately Resourced,At Risk,Stable operations (5722 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Birbhum,33042.0,45.10846954288249,1.0,73.0,Well Resourced,At Risk,Strong operational capacity with 33042 avg monthly updates and 45/100 stability. Monitor for demand surge.
West Bengal,Burdwan,2.5,18.32220864383071,1.0,24.7,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. High volatility suggests process issues.
West Bengal,Cooch Behar,22687.833333333332,35.456721736799864,1.0,59.5,Adequately Resourced,At Risk,Stable operations (22688 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Coochbehar,0.0,100.0,1.0,55.0,Adequately Resourced,At Risk,Stable operations (0 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Dakshin Dinajpur,16254.833333333334,38.10766607393356,1.0,54.2,Adequately Resourced,At Risk,Stable operations (16255 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Darjeeling,11489.666666666666,30.943531219212144,1.0,47.0,Adequately Resourced,At Risk,Stable operations (11490 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Darjiling,1681.6666666666667,22.2023551698448,1.0,34.4,Under-Resourced,At Risk,Limited update activity (1682/month) limits current capacity. High volatility suggests process issues.
West Bengal,Dinajpur Dakshin,0.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (0/month) limits current capacity. Requires staffing or process review.
West Bengal,Dinajpur Uttar,0.0,100.0,1.0,55.0,Adequately Resourced,At Risk,Stable operations (0 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Domjur,1.6666666666666667,25.016348219576233,1.0,28.8,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. High volatility suggests process issues.
West Bengal,East Midnapore,7428.666666666667,37.36853205598792,1.0,45.3,Adequately Resourced,At Risk,Stable operations (7429 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,East Midnapur,8.25,73.7091077620958,1.0,47.5,Adequately Resourced,At Risk,Stable operations (8 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,East midnapore,2.0,24.31167344342142,1.0,30.2,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. High volatility suggests process issues.
West Bengal,HOOGHLY,7.0,40.51459514252153,1.0,35.9,Adequately Resourced,At Risk,Stable operations (7 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,HOWRAH,10.25,47.06681651124824,1.0,38.1,Adequately Resourced,At Risk,Stable operations (10 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Haora,9764.666666666666,30.906133951610148,1.0,45.3,Adequately Resourced,At Risk,Stable operations (9765 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Hawrah,11.25,44.34979551552888,1.0,37.2,Adequately Resourced,At Risk,Stable operations (11 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Hooghiy,9.75,30.823800798369522,1.0,32.5,Under-Resourced,At Risk,Limited update activity (10/month) limits current capacity. High volatility suggests process issues.
West Bengal,Hooghly,42549.0,45.484241785339634,1.0,80.9,Well Resourced,At Risk,Strong operational capacity with 42549 avg monthly updates and 45/100 stability. Monitor for demand surge.
West Bengal,Howrah,24782.333333333332,45.7030987573,1.0,65.1,Well Resourced,At Risk,Strong operational capacity with 24782 avg monthly updates and 46/100 stability. Monitor for demand surge.
West Bengal,Hugli,425.75,47.97056171933784,1.0,38.9,Adequately Resourced,At Risk,Stable operations (426 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Jalpaiguri,36660.666666666664,30.49319089558659,1.0,71.4,Well Resourced,At Risk,Strong operational capacity with 36661 avg monthly updates and 30/100 stability. Monitor for demand surge.
West Bengal,Jhargram,1318.5,33.862749229909426,1.0,38.1,Adequately Resourced,At Risk,Stable operations (1318 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,KOLKATA,6.25,25.486007771885504,1.0,30.6,Under-Resourced,At Risk,Limited update activity (6/month) limits current capacity. High volatility suggests process issues.
West Bengal,Kalimpong,432.8333333333333,18.5386016696387,1.0,31.9,Under-Resourced,At Risk,Limited update activity (433/month) limits current capacity. High volatility suggests process issues.
West Bengal,Koch Bihar,13454.0,20.478436622896425,1.0,45.3,Adequately Resourced,At Risk,Stable operations (13454 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Kolkata,24021.0,34.48923150095419,1.0,60.5,Adequately Resourced,At Risk,Stable operations (24021 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,MALDA,32.25,47.810973213816574,1.0,38.4,Adequately Resourced,At Risk,Stable operations (32 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Malda,36110.166666666664,54.207105563185976,1.0,79.2,Well Resourced,At Risk,Strong operational capacity with 36110 avg monthly updates and 54/100 stability. Monitor for demand surge.
West Bengal,Maldah,5526.5,31.054844032370543,1.0,41.3,Adequately Resourced,At Risk,Stable operations (5526 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Medinipur,63.25,44.70507598937986,1.0,37.4,Adequately Resourced,At Risk,Stable operations (63 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Medinipur West,0.0,100.0,1.0,53.3,Adequately Resourced,At Risk,Stable operations (0 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Murshidabad,74995.66666666667,57.50249806434565,1.0,85.1,Well Resourced,At Risk,Strong operational capacity with 74996 avg monthly updates and 58/100 stability. Monitor for demand surge.
West Bengal,NADIA,5.25,17.512138748752868,1.0,27.8,Under-Resourced,At Risk,Limited update activity (5/month) limits current capacity. High volatility suggests process issues.
West Bengal,Nadia,40532.5,39.93901742703176,1.0,78.5,Well Resourced,At Risk,Strong operational capacity with 40532 avg monthly updates and 40/100 stability. Monitor for demand surge.
West Bengal,Naihati Anandabazar,2.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. Requires staffing or process review.
West Bengal,North 24 Parganas,62517.5,41.735039321427976,1.0,79.6,Well Resourced,At Risk,Strong operational capacity with 62518 avg monthly updates and 42/100 stability. Monitor for demand surge.
West Bengal,North Dinajpur,999.5,23.65714873799695,1.0,34.3,Under-Resourced,At Risk,Limited update activity (1000/month) limits current capacity. High volatility suggests process issues.
West Bengal,North Twenty Four Parganas,5058.333333333333,29.880423298478547,1.0,40.4,Adequately Resourced,At Risk,Stable operations (5058 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Paschim Bardhaman,3012.6666666666665,31.262118676874874,1.0,38.9,Adequately Resourced,At Risk,Stable operations (3013 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Paschim Medinipur,48642.5,36.76695846067429,1.0,77.9,Well Resourced,At Risk,Strong operational capacity with 48642 avg monthly updates and 37/100 stability. Monitor for demand surge.
West Bengal,Purba Bardhaman,3930.6666666666665,43.99661064913222,1.0,44.2,Adequately Resourced,At Risk,Stable operations (3931 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Purba Medinipur,27779.0,52.43763489596592,1.0,70.4,Well Resourced,At Risk,Strong operational capacity with 27779 avg monthly updates and 52/100 stability. Monitor for demand surge.
West Bengal,Purulia,1729.6666666666667,28.690976456399618,1.0,36.7,Adequately Resourced,At Risk,Stable operations (1730 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,Puruliya,32210.333333333332,36.35274955404795,1.0,69.1,Well Resourced,At Risk,Strong operational capacity with 32210 avg monthly updates and 36/100 stability. Monitor for demand surge.
West Bengal,South  Twenty Four Parganas,2.5,56.79707120121922,1.0,38.2,Adequately Resourced,At Risk,Stable operations (2 avg updates) but moderate growth headroom. Monitor capacity trends.
West Bengal,South 24 Pargana,5.0,14.891480512058402,1.0,26.9,Under-Resourced,At Risk,Limited update activity (5/month) limits current capacity. High volatility suggests process issues.
West Bengal,South 24 Parganas,76292.5,54.207680484071965,1.0,84.0,Well Resourced,At Risk,Strong operational capacity with 76292 avg monthly updates and 54/100 stability. Monitor for demand surge.
West Bengal,South 24 pargana,4.333333333333333,31.301223803854562,1.0,31.0,Under-Resourced,At Risk,Limited update activity (4/month) limits current capacity. High volatility suggests process issues.
